Vysoká škola,Názov projektu,Identifikačné číslo projektu podľa zmluvy,Spôsob zverejnenia verejnej výzvy na podávanie súťažných návrhov,"Názov programu, v rámci ktorého získal projekt podporu","Názov inštitúcie, ktorá podporu poskytla",Rok začiatku riešenia projektu,Rok skončenia riešenia projektu,"Priezvisko, meno a tituly zodpovedného riešiteľa projektu","Názov pracoviska, na ktorom sa projekt riešil - riešitelia",Výška finančných prostriedkov v kategórii BV v období od 1.1. do 31.12.2021,Výška finančných prostriedkov v kategórii KV v období od 1.1. do 31.12.2021,Charakter grantov,A/N,Komentár CVTI SR
Trnavská univerzita v Trnave,Trestnoprávna ochrana slobody ,APVV-19-0050,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"doc. JUDr. Szabová Eva, PhD.",Trnavská univerzita v Trnave - Právnická fakulta ,"43,932.00 €",0.00 €,Základný výskum,A,
Univerzita Komenského v Bratislave,Parazitologicky významné amfizoické meňavky a nové stratégie ich eliminácie,APVV-19-0056,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"RNDr. Mrva Martin, PhD.",Univerzita Komenského v Bratislave,"59,937.00 €",0.00 €,Základný výskum,A,
Prešovská univerzita v Prešove,"Multietnicita a multikonfesionalita a ich vplyv na spoločenský, politický a kultúrny vývoj okrajových oblastí v prvej polovici 20. storočia (na príklade východného Slovenska a Podkarpatskej Rusi)",APVV-19-0058,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. PhDr. Švorc Peter, CSc.",Prešovská univerzita v Prešove - Filozofická fakulta ,"37,712.00 €",0.00 €,Základný výskum,A,
,Farebné škvrny na historických papieroch: biologická a chemická charakterizácia spojená s ich odstraňovaním,APVV-19-0059,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2023,"RNDr. Bučková Mária , PhD.",Národné poľnohospodárske a potravinárske centrum - Výskumný ústav potravinársky,"24,950.00 €",0.00 €,Aplikovaný výskum,A,
,Farebné škvrny na historických papieroch: biologická a chemická charakterizácia spojená s ich odstraňovaním,APVV-19-0059,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2023,"RNDr. Bučková Mária , PhD.","Ústav molekulárnej biológie SAV, v. v. i.","25,000.00 €",0.00 €,Aplikovaný výskum,A,
Vysoká škola výtvarných umení,Farebné škvrny na historických papieroch: biologická a chemická charakterizácia spojená s ich odstraňovaním,APVV-19-0059,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2023,"RNDr. Bučková Mária , PhD.",Vysoká škola výtvarných umení - Fa výtvar. umení VŠVU,"6,900.00 €",0.00 €,Aplikovaný výskum,A,
Univerzita Komenského v Bratislave,Petrologicko-geochronologický záznam riftogenézy a kôrovo-plášťovej recyklácie v orogénnej prizme Západných Karpát,APVV-19-0065,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2023,"prof. RNDr. Putiš Marián, DrSc.",Univerzita Komenského v Bratislave - Prírodovedecká fakulta ,"36,977.00 €",0.00 €,Základný výskum,A,
Univerzita Mateja Bela v Banskej Bystrici,Petrologicko-geochronologický záznam riftogenézy a kôrovo-plášťovej recyklácie v orogénnej prizme Západných Karpát,APVV-19-0065,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2023,"prof. RNDr. Putiš Marián, DrSc.",Univerzita Mateja Bela v Banskej Bystrici - Fakulta prírodných vied ,"29,358.00 €",0.00 €,Základný výskum,A,
,"Výskum hostiteľsko – parazitických, bunkovo - Rickettsiových vzťahov, monitorovaných pomocou transcriptomických a proteomických štúdií.",APVV-19-0066,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"RNDr. Sekeyová Zuzana, PhD.","Biomedicínske centrum SAV, v. v. i.","62,824.00 €",0.00 €,Základný výskum,A,
Univerzita Komenského v Bratislave,Využitie biodiverzity kvasiniek na odhalenie nových mechanizmov udržiavania telomér eukaryotických chromozómov,APVV-19-0068,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. RNDr. Tomáška Ľubomír, DrSc.",Univerzita Komenského v Bratislave - Prírodovedecká fakulta ,"64,000.00 €",0.00 €,Základný výskum,A,
,Predklinická validácia inovatívnej antisense platformy pre CML,APVV-19-0070,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"Ing. Rázga Filip, PhD.","Biomedicínske centrum SAV, v. v. i. - Ústav experimentálnej onkológie","19,436.00 €",0.00 €,Základný výskum,A,
Univerzita Komenského v Bratislave,Predklinická validácia inovatívnej antisense platformy pre CML,APVV-19-0070,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"Ing. Rázga Filip, PhD.",Univerzita Komenského v Bratislave - Lekárska fakulta ,"41,377.00 €",0.00 €,Základný výskum,A,
,Vzťah medzi farbou a polarizáciou v kométach: kľúče k pochopeniu mikrofyzikálnych vlastností kometárneho prachu a mechanizmov jeho úniku,APVV-19-0072,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"Mgr. Ivanova Oleksandra, PhD.","Astronomický ústav SAV, v. v. i.","33,236.00 €",0.00 €,Základný výskum,A,
,Stratégie efektívneho čitateľského správania a ich skúmanie v kľúčových etapách vývinu gramotnosti,APVV-19-0074,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. PhDr. Zápotočná Oľga, CSc.","Ústav výskumu sociálnej komunikácie SAV, v. v. i.","24,696.00 €",0.00 €,Základný výskum,A,
Univerzita Komenského v Bratislave,Stratégie efektívneho čitateľského správania a ich skúmanie v kľúčových etapách vývinu gramotnosti,APVV-19-0074,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. PhDr. Zápotočná Oľga, CSc.",Univerzita Komenského v Bratislave - Filozofická fakulta ,"22,522.00 €",0.00 €,Základný výskum,A,
Univerzita Komenského v Bratislave,Diverzita a evolúcia vybraných skupín prvokov a živočíchov,APVV-19-0076,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"doc. RNDr. Vďačný Peter, PhD.",Univerzita Komenského v Bratislave - Prírodovedecká fakulta ,"55,184.00 €",0.00 €,Základný výskum,A,
Slovenská technická univerzita v Bratislave,Bioaktívne komplexy prechodných kovov s magnetickou bistabilitou,APVV-19-0087,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"doc. Ing. Šalitroš Ivan, PhD.",Slovenská technická univerzita v Bratislave - Fakulta chemickej a potravinárskej technológie ,"32,561.00 €",0.00 €,Základný výskum,A,
Univerzita Konštantína Filozofa v Nitre,Bioaktívne komplexy prechodných kovov s magnetickou bistabilitou,APVV-19-0087,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"doc. Ing. Šalitroš Ivan, PhD.",Univerzita Konštantína Filozofa v Nitre - Fakulta prírodných vied ,"7,375.00 €",0.00 €,Základný výskum,A,
Univerzita sv. Cyrila a Metoda v Trnave,Bioaktívne komplexy prechodných kovov s magnetickou bistabilitou,APVV-19-0087,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"doc. Ing. Šalitroš Ivan, PhD.",Univerzita sv. Cyrila a Metoda v Trnave - Fakulta prírodných vied ,"7,250.00 €",0.00 €,Základný výskum,A,
,Právna metodológia pre dobu právneho pluralizmu,APVV-19-0090,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"JUDr. Bárány Eduard, DrSc.","Ústav štátu a práva SAV, v. v. i.","57,970.00 €",0.00 €,Základný výskum,A,
,Elastomérne kompozitné a zmesné materiály so zložkami z obnoviteľných zdrojov,APVV-19-0091,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2023,"doc. Ing. Kruželák Ján, PhD.",VIPO a.s.,"31,228.00 €",0.00 €,Aplikovaný výskum,A,
Slovenská technická univerzita v Bratislave,Elastomérne kompozitné a zmesné materiály so zložkami z obnoviteľných zdrojov,APVV-19-0091,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2023,"doc. Ing. Kruželák Ján, PhD.","Slovenská technická univerzita v Bratislave - Fakulta chemickej a potravinárskej technológie , Fakulta elektrotechniky a informatiky ","54,475.00 €",0.00 €,Aplikovaný výskum,A,
,Názov projektu Viaclieková rezistencia u leukemických buniek - fenotyp spôsobený interferenciou viacerých molekulárnych príčin.,APVV-19-0093,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"Ing. Sulová Zdena, DrSc.","Biomedicínske centrum SAV, v. v. i. - Ústav experimentálnej endokrinológie","2,305.00 €",0.00 €,Základný výskum,A,
,Názov projektu Viaclieková rezistencia u leukemických buniek - fenotyp spôsobený interferenciou viacerých molekulárnych príčin.,APVV-19-0093,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"Ing. Sulová Zdena, DrSc.","Centrum biovied SAV, v. v. i. - Ústav molekulárnej fyziológie a genetiky","44,790.00 €",0.00 €,Základný výskum,A,
,Názov projektu Viaclieková rezistencia u leukemických buniek - fenotyp spôsobený interferenciou viacerých molekulárnych príčin.,APVV-19-0093,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"Ing. Sulová Zdena, DrSc.","Chemický ústav SAV, v. v. i.","3,780.00 €",0.00 €,Základný výskum,A,
Slovenská technická univerzita v Bratislave,Názov projektu Viaclieková rezistencia u leukemických buniek - fenotyp spôsobený interferenciou viacerých molekulárnych príčin.,APVV-19-0093,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"Ing. Sulová Zdena, DrSc.",Slovenská technická univerzita v Bratislave - Fakulta chemickej a potravinárskej technológie ,"9,840.00 €",0.00 €,Základný výskum,A,
,Obranné mechanizmy mikrobiálnych a živočíšnych buniek pri znižovaní ich citlivosti na rastlinné defenzné zlúčeniny,APVV-19-0094,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. Ing. Breier Albert, DrSc.","Centrum biovied SAV, v. v. i. - Ústav molekulárnej fyziológie a genetiky, Ústav biochémie a genetiky živočíchov","25,600.00 €",0.00 €,Základný výskum,A,
Slovenská technická univerzita v Bratislave,Obranné mechanizmy mikrobiálnych a živočíšnych buniek pri znižovaní ich citlivosti na rastlinné defenzné zlúčeniny,APVV-19-0094,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. Ing. Breier Albert, DrSc.",Slovenská technická univerzita v Bratislave - Fakulta chemickej a potravinárskej technológie ,"27,500.00 €",0.00 €,Základný výskum,A,
Univerzita Komenského v Bratislave,Obranné mechanizmy mikrobiálnych a živočíšnych buniek pri znižovaní ich citlivosti na rastlinné defenzné zlúčeniny,APVV-19-0094,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. Ing. Breier Albert, DrSc.",Univerzita Komenského v Bratislave - Prírodovedecká fakulta ,"9,600.00 €",0.00 €,Základný výskum,A,
,Fenomény “bunka v bunke” ako mikroevolučné procesy v nádorovej progresii: úloha hypoxiou-indukovanej karbonickej anhydrázy IX,APVV-19-0098,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. RNDr. Pastoreková Silvia, DrSc.","Biomedicínske centrum SAV, v. v. i. - Virologický ústav","61,436.00 €",0.00 €,Základný výskum,A,
Akadémia Policajného zboru v Bratislave,"Efektívnosť prípravného konania - skúmanie, hodnotenie, kritériá a vplyv legislatívnych zmien",APVV-19-0102,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. JUDr. Čentéš Jozef, PhD.",Akadémia Policajného zboru v Bratislave,"18,896.00 €",0.00 €,Aplikovaný výskum,A,
Univerzita Komenského v Bratislave,"Efektívnosť prípravného konania - skúmanie, hodnotenie, kritériá a vplyv legislatívnych zmien",APVV-19-0102,https://site.apvv.sk/Grant/Grant/Detail/101,APVV-19,APVV,2020,2024,"prof. JUDr. Čentéš Jozef, PhD.",Univerzita Komenského v Bratislave - Právnická fakulta ,"50,264.00 €",0.00 €,Aplikovaný výskum,A,
