ROK,EPC_KOD,EPC_SKUPINA,VS_ID_CREPC,VS_KOD,FAKULTA_CREPC,KATEDRA_CREPC,VS_NAZOV,FAKULTA_NAZOV,OBLAST_VYSKUMU_KOD,OBLAST_VYSKUMU_KOD2,OBLAST_VYSKUMU_KOD3,OBLAST_VYSKUMU_KOD4,OBLAST_VYSKUMU_KOD5,PODIEL,AUTORI_VSETCI,AUTORI_VS,ISBN,ISSN,ISSN2,ISSN3,ISMN,DOI,PRACOVISKO_UVEDENE,VYDAVATEL,ZDROJOVY_DOKUMENT,JAZYK,ROZSAH,ID v CREPC,CCC,SCOPUS,WOS CC,IF,SJR,SNIP,CiteScore,JCR,JCR DISCIPLINA,SCIMAGO,SCIMAGO DISCIPLINA,upraveny kod vs,verejna skola,pocetnost,skupina_07711,skupina 077 12,WOS kvartil,WoS bonus,mnozina,zaklad 07711,zaklad 07712,patenty,vaha_kvartil,PP_07712,PP_07711,techvahacelkova,,,,,,,,
2020,BEF,D,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,60,NULL,NULL,NULL,NULL,100.00000,1,1,9788057017004,NULL,NULL,NULL,NULL,NULL,neuvedené,[vlastným nákladom],Čriepky,slo,s. 220-223,184374,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,O,NU,1,M5,2,0,0,1,0,2,1,,,,,,,,
2020,EDI,O,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,24539899,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Translatologia,eng,s. 161-163,183762,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2020,AED,D,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,20,NULL,NULL,NULL,100.00000,1,1,NULL,24539899,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Translatologia,ger,s. 142-157,183766,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2020,AED,D,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,24539899,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Translatologia,ger,s. 131-141,183758,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,EDI,O,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,24539899,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Translatologia,eng,s. 158-160,183755,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2020,AFC,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788090689480,25713841,2571385X,NULL,NULL,NULL,uvedené,Česká andragogická společnost,Vzdělávání dospělých 2019 - v kontextu profesního rozvoje a sociálního kapitálu,slo,s. 257-264,192463,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2020,GII,O,24780,716000000,FFA,UKFFFAKAE 06.2022,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,92,20,NULL,NULL,NULL,100.00000,1,1,NULL,13366491,NULL,NULL,NULL,NULL,uvedené,Motoride s.r.o.,motoride.sk,slo,"Roč. 19, (2020), s. 1-4",184405,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M1,0,0,0,1,0,0,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,100.00000,2,2,9788088064466,NULL,NULL,NULL,NULL,NULL,neuvedené,Vysoká škola polytechnická Jihlava,Aktuální problémy cestovního ruchu,slo,s. 246-255,186811,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M2,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,92,NULL,NULL,NULL,NULL,100.00000,4,4,9788088064466,NULL,NULL,NULL,NULL,NULL,uvedené,Vysoká škola polytechnická Jihlava,Aktuální problémy cestovního ruchu,slo,s. 165-175,187447,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M1,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,92,NULL,NULL,NULL,NULL,100.00000,2,2,9788088064466,NULL,NULL,NULL,NULL,NULL,uvedené,Vysoká škola polytechnická Jihlava,Aktuální problémy cestovního ruchu,cze,s. 272-287,191864,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M1,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,100.00000,4,4,9788088064466,NULL,NULL,NULL,NULL,NULL,neuvedené,Vysoká škola polytechnická Jihlava,Aktuální problémy cestovního ruchu,slo,s. 117-126,185116,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M2,4,4,0,1,4,4,1,,,,,,,,
2020,AED,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788057200451,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita sv. Cyrila a Metoda v Trnave,Pedagogica actualis 11,slo,s. 157-163,187845,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2020,AED,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788057200451,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita sv. Cyrila a Metoda v Trnave,Pedagogica actualis 11,slo,s. 49-53,201140,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2020,AED,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788057200451,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita sv. Cyrila a Metoda v Trnave,Pedagogica actualis 11,slo,s. 1-6,187050,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2019,AEC,D,24780,716000000,PFA,UKFPFAKHU,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,40,NULL,NULL,NULL,100.00000,1,1,9783937788609,NULL,NULL,NULL,NULL,NULL,uvedené,Ortus Musikverlag,Barockmusik als europäischer Brückenschlag,ger,s. 173-183,185396,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,FSS,UKFFSSUML,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,20,NULL,NULL,NULL,NULL,100.00000,1,1,9789634891994,NULL,NULL,NULL,NULL,NULL,neuvedené,ELTE Tanító- és Óvóképző Kar dékánja,Disciplina in fabula. Közelítések a meséhez,hun,s. 32-40,207712,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,FSS,UKFFSSUML,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,10,NULL,NULL,NULL,NULL,100.00000,1,1,9789634891994,NULL,NULL,NULL,NULL,NULL,neuvedené,ELTE Tanító- és Óvóképző Kar dékánja,Disciplina in fabula. Közelítések a meséhez,hun,s. 131-139,186155,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,4,4,0,1,4,4,1,,,,,,,,
2019,AFC,D,24780,716000000,FFA,UKFFFAKMR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,2,2,9781789728330,NULL,NULL,NULL,NULL,NULL,neuvedené,Aricon,ARICBE/ARICPAS 2019,eng,s. 24-37,186456,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,AED,D,24780,716000000,FFA,UKFFFAKHI,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,2,2,9788089514700,NULL,NULL,NULL,NULL,NULL,uvedené,Múzeum Slovenského národného povstania; Historický ústav AV ČR,1939 - rok zlomu,slo,s. 434-446,186688,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2019,AED,D,24780,716000000,FFA,UKFFFAKHI,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,9788089514700,NULL,NULL,NULL,NULL,NULL,uvedené,Múzeum Slovenského národného povstania; Historický ústav AV ČR,1939 - rok zlomu,slo,s. 200-207,189054,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKSJ,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788097169053,NULL,NULL,NULL,NULL,NULL,uvedené,Katedra slovenského jazyka a literatúry; Slovenská jazykovedná spoločnosť,Varia 23,slo,s. 157-175,231303,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788097169053,NULL,NULL,NULL,NULL,NULL,neuvedené,Katedra slovenského jazyka a literatúry; Slovenská jazykovedná spoločnosť,Varia 23,slo,s. 225-230,218630,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788097262433,NULL,NULL,NULL,NULL,NULL,uvedené,Slovenská asociácia pre estetiku,Estetika centra a periférie - centrum a periféria estetiky,slo,s. 125-133,187446,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788097262433,NULL,NULL,NULL,NULL,NULL,uvedené,Slovenská asociácia pre estetiku,Estetika centra a periférie - centrum a periféria estetiky,slo,s. 301-309,187260,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788097262433,NULL,NULL,NULL,NULL,NULL,neuvedené,Slovenská asociácia pre estetiku,Estetika centra a periférie - centrum a periféria estetiky,slo,s. 291-300,187641,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788097262433,NULL,NULL,NULL,NULL,NULL,uvedené,Slovenská asociácia pre estetiku,Estetika centra a periférie - centrum a periféria estetiky,slo,s. 319-327,187439,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788097262433,NULL,NULL,NULL,NULL,NULL,uvedené,Slovenská asociácia pre estetiku,Estetika centra a periférie - centrum a periféria estetiky,slo,s. 134-143,202536,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFH,D,24780,716000000,FPV,UKFFPVKBG,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,130,NULL,NULL,NULL,NULL,90.00000,1,1,9788097236069,NULL,NULL,NULL,NULL,NULL,neuvedené,Občianské združenie Preveda,Interaktívna konferencia mladých vedcov 2020,slo,s. 2013-2013,234137,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M1,1,1,0,1,1,1,1,,,,,,,,
2020,AFH,D,24780,716000000,FPV,UKFFPVKBG,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,130,NULL,NULL,NULL,NULL,70.00000,1,1,9788097236069,NULL,NULL,NULL,NULL,NULL,neuvedené,Občianské združenie Preveda,Interaktívna konferencia mladých vedcov 2020,slo,s. 1906-1906,234120,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M1,1,1,0,1,1,1,1,,,,,,,,
2020,AFH,D,24780,716000000,FPV,UKFFPVKBG,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,130,NULL,NULL,NULL,NULL,70.00000,1,1,9788097236069,NULL,NULL,NULL,NULL,NULL,neuvedené,Občianské združenie Preveda,Interaktívna konferencia mladých vedcov 2020,slo,s. 1975-1975,234143,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M1,1,1,0,1,1,1,1,,,,,,,,
2020,AFH,D,24780,716000000,FPV,UKFFPVKBG,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,130,NULL,NULL,NULL,NULL,70.00000,1,1,9788097236069,NULL,NULL,NULL,NULL,NULL,neuvedené,Občianské združenie Preveda,Interaktívna konferencia mladých vedcov 2020,slo,s. 1943-1943,234147,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M1,1,1,0,1,1,1,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,25.00000,4,1,9788075097156,23366311,2336632X,NULL,NULL,NULL,neuvedené,Mendelova univerzita v Brně,Public recreation and landscape protection  -  with sense hand in hand?,eng,s. 425-429,201330,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M2,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,95.00000,2,2,9788075097156,23366311,2336632X,NULL,NULL,NULL,uvedené,Mendelova univerzita v Brně,Public recreation and landscape protection  -  with sense hand in hand?,eng,s. 430-434,190420,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M2,4,4,0,1,4,4,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,66.66800,6,4,9788075097156,23366311,2336632X,NULL,NULL,NULL,uvedené,Mendelova univerzita v Brně,Public recreation and landscape protection  -  with sense hand in hand?,eng,s. 334-338,137137,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,10,M2,4,4,0,10,20,20,0.5,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,16.66600,6,1,9788075097156,23366311,2336632X,NULL,NULL,NULL,uvedené,Mendelova univerzita v Brně,Public recreation and landscape protection  -  with sense hand in hand?,eng,s. 334-338,137137,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,D,D,NU,10,M2,4,4,0,10,20,20,0.5,,,,,,,,
2019,AFD,D,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,9788089564279,NULL,NULL,NULL,NULL,NULL,neuvedené,Oravské múzeum P.O.Hviezdoslava,Výsledky nových archeologických výskumov na strednom Slovensku 2. a 3.,slo,s. 182-189,187640,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AED,D,24780,716000000,FSV,UKFFSVKSP,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,60,NULL,NULL,NULL,NULL,50.00000,1,1,9788055814971,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,Optima Opus 2019,slo,s. 89-131,187792,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2020,AED,D,24780,716000000,FSV,UKFFSVUAP,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,180,60,NULL,NULL,NULL,60.00000,1,1,9788055814971,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Optima Opus 2019,slo,s. 53-71,196265,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M3,2,2,0,1,2,2,1,,,,,,,,
2020,AED,D,24780,716000000,FSV,UKFFSVKOS,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,180,NULL,NULL,NULL,NULL,50.00000,1,1,9788055814971,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Optima Opus 2019,slo,s. 31-51,195999,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M3,2,2,0,1,2,2,1,,,,,,,,
2020,AED,D,24780,716000000,FSV,UKFFSVKPV,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,60,NULL,NULL,NULL,NULL,60.00000,1,1,9788055814971,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Optima Opus 2019,slo,s. 72-89,196269,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M5,2,2,0,1,2,2,1,,,,,,,,
2020,AED,D,24780,716000000,FSV,UKFFSVKUM,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,180,NULL,NULL,NULL,NULL,50.00000,1,1,9788055814971,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Optima Opus 2019,slo,s. 31-51,196001,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M3,2,2,0,1,2,2,1,,,,,,,,
2020,AFC,D,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,100.00000,4,4,9781728109305,NULL,NULL,NULL,NULL,10.1109/EDUCON45650.2020.9125407,neuvedené,Institute of Electrical and Electronics Engineers,2020 IEEE Global Engineering Education Conference (EDUCON),eng,s. 980-987,201129,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M2,4,4,0,10,40,40,1,,,,,,,,
2020,AFC,D,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,50.00000,1,1,9788021330221,2336744X,NULL,NULL,NULL,NULL,uvedené,Česká zemědelská univerzita v Praze,Efficiency and Responsibility in Education 2020,eng,s. 332-338,189349,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,10,M5,4,4,0,10,40,40,1,,,,,,,,
2020,AFC,D,24780,716000000,FSS,UKFFSSKCR,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,10,NULL,NULL,NULL,NULL,40.00000,1,1,9788021330221,2336744X,NULL,NULL,NULL,NULL,uvedené,Česká zemědelská univerzita v Praze,Efficiency and Responsibility in Education 2020,eng,s. 62-68,188921,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,3,D,D,NU,10,M5,4,4,0,10,13.33333333,13.33333333,0.333333333,,,,,,,,
2020,AFC,D,24780,716000000,FFA,UKFFFAKGE,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,40.00000,1,1,9788021330221,2336744X,NULL,NULL,NULL,NULL,uvedené,Česká zemědelská univerzita v Praze,Efficiency and Responsibility in Education 2020,eng,s. 62-68,188921,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,3,D,D,NU,10,M5,4,4,0,10,13.33333333,13.33333333,0.333333333,,,,,,,,
2020,AFC,D,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,20.00000,1,1,9788021330221,2336744X,NULL,NULL,NULL,NULL,uvedené,Česká zemědelská univerzita v Praze,Efficiency and Responsibility in Education 2020,eng,s. 62-68,188921,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,3,D,D,NU,10,M5,4,4,0,10,13.33333333,13.33333333,0.333333333,,,,,,,,
2020,AEC,D,24780,716000000,FFA,UKFFFAKMU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,23914815,04641086,NULL,NULL,NULL,uvedené,Narodowy Instytut Muzealnictwa i Ochrony Zabytków,Muzealnictwo,eng,s. 66-74,188925,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,4,4,0,1,4,4,1,,,,,,,,
2019,AED,D,24780,716000000,FPV,UKFFPVKZA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,190,NULL,NULL,NULL,NULL,25.00000,4,1,9788055221250,NULL,NULL,NULL,NULL,NULL,uvedené,Slovenská poľnohospodárska univerzita v Nitre,Podpora výskumných aktivít vo VC ABT,slo,s. 83-89,189102,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M4,2,2,0,1,2,2,1,,,,,,,,
2019,AFD,D,24780,716000000,FPV,UKFFPVGMU,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied,30,NULL,NULL,NULL,NULL,40.00000,1,1,8090141404,NULL,NULL,NULL,NULL,NULL,uvedené,Slovenská akadémia vied,Numizmatika,slo,s. 1-14,189305,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2020,AFD,D,24780,716000000,FFA,UKFFFAKRU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788081272714,NULL,NULL,NULL,NULL,NULL,uvedené,Stimul,Mladá rusistika,rus,s. 74-82,190508,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,D,NU,1,M6,2,2,0,1,2,2,1,,,,,,,,
2019,GHG,O,24780,716000000,FFA,UKFFFAKKU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,Univerzita Konštantína Filozofa v Nitre,slo,"(2019), s. 1-1",189404,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M5,0,0,0,1,0,0,1,,,,,,,,
2019,BEE,D,24780,716000000,FFA,UKFFFAKKU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,60,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzity Ivana Franka,Duchovnisť. Kuľtura. Hlobalizacija,ukr,s. 206-210,189805,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,O,NU,1,M5,4,0,0,1,0,4,1,,,,,,,,
2019,BEE,D,24780,716000000,FFA,UKFFFAKKU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,60,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzity Ivana Franka,Duchovnisť. Kuľtura. Hlobalizacija,ukr,s. 97-108,189792,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,D,O,NU,1,M5,4,0,0,1,0,4,1,,,,,,,,
